,architecture,area and gender studies,business,communication and information sciences,education,fine and performing arts,history,interdisciplinary,language and literature,law and legal studies,philosophy and religious studies,social sciences,agriculture,behavioural sciences,biological sciences,ecosystem sciences,engineering,environmental sciences,geosciences,health and medical sciences,mathematical and physical sciences
visual effects for film and television,10.253975993973771,9.10509609937723,10.536271633574657,9.240255770700559,10.286053877826497,8.892360799353737,10.457866385864314,9.807562188527317,8.93981582292775,9.80298921078273,10.110832475849872,9.78908637858528,11.223079128486368,9.27928157239189,10.103217151199418,10.77637722010134,9.34902567007839,9.751351292888858,9.541476180741181,9.623369101603215,9.397024743919108
data science and ai,9.491536109747669,8.503020245040123,9.551137918824335,7.5401756470758095,9.534312119173059,10.058859358472114,10.290073080809824,8.840429276727841,9.37444418602263,10.470217434324274,10.464906521046045,8.688523435732325,9.736102108037777,8.667767900659138,8.69929010994724,9.580477481747371,8.709755902240396,8.58812499638983,8.882901298647987,8.087605020201094,8.187148547694834
photography & moving image,10.100280875856296,8.82377297049036,9.65184083855956,9.515691221911693,10.726174360907995,9.243562159594454,10.030743177017493,9.637221787415799,9.513805263124262,10.808542144922823,10.446224039535682,10.020518416532077,10.528345353550161,10.033613843305424,10.238321391841664,10.619913314580245,9.985903097790114,9.8928774870763,9.877930131287163,9.40183527236994,9.38722875380797
creative writing and marketing,10.222308767576113,9.424012263633523,8.609611869594334,8.919544405950113,9.670716508342487,8.041853760781693,10.470960700166666,9.21123001680768,8.45572656752957,10.280411886710963,9.871992231787065,9.474748991859753,11.224993248971654,9.640889555904515,10.102644244093668,10.539214932237003,9.206995195461337,9.755924874628699,9.759504092983137,9.605941641632468,9.781058401649215
criminology & psychology,9.786409538464644,7.993240299194198,9.282921755830836,8.354373778516663,8.34607436876765,8.420389734645829,8.809283141871555,7.964552054063137,8.196507387832668,8.45103662319846,8.177353741532594,7.841755747554534,10.32400860270218,7.987958872477716,8.903474819507865,9.561871238905011,8.408982552402694,8.734748546920251,8.36880544126868,8.149009643346622,8.216745645073992
communications,10.029917765046301,10.252368658505208,9.407014695297338,5.862715818197128,10.036739258254373,10.427289816898886,10.161624918413084,9.209300600311199,9.170420970188665,10.748289119315313,10.403271819678642,9.474189294267132,11.45611862819291,9.731959227008357,9.89135998373766,11.115927192631139,9.288511229541898,10.175091490612072,9.763076618158413,9.742554362276094,9.621709471278697
"health,wellbeing and social support",10.235027574907328,7.72195399783966,8.72157297573813,8.889418238882968,8.74435558623908,8.949176905387437,9.463362062343545,8.975360364173017,8.419627138614294,9.342389370956404,8.422121670759006,7.72607726047889,9.742554062510518,8.8722766191979,9.444111691454102,9.929599502909848,9.671880978653085,9.044088870481925,9.414522275213118,7.09806485743902,9.027796325299578
economic and social history and international relations,10.414952810132933,8.531041622038556,8.610279842658118,9.02669094941801,9.956393149207006,10.185623477829019,7.211318652243555,9.814576944569696,8.437914059190808,9.372739453494948,8.872670020578022,8.342463037111493,9.490319968850903,10.095727921520291,10.200941829990928,9.901910786303596,10.013175206025553,9.661826902008366,8.905220839687559,9.269761077940007,9.451333138248355
leadership for global challenges,9.819032236757913,9.266662895323506,9.193441940712935,9.257638352465593,9.630282174310825,9.781032393899324,9.57338962303128,8.427096941902137,9.288498761932624,10.560751420679654,9.282436088414752,9.034054407539426,10.62629528492943,9.61397136338244,10.233922617562724,10.06638118838462,9.347504382980159,9.74050467351286,8.961741261571676,9.507650247734036,10.05618148818315
automotive technology,10.032702277645997,10.583528209398565,9.752434999038014,8.955407186201805,10.481384203529185,10.361183231413467,10.817353194457567,9.977032629400979,10.457627215411009,10.819473719390539,11.53272608109639,10.53232392551735,11.238022159588647,10.34484291120491,10.223370598568293,11.149500544590483,8.482623997974024,9.632975193074971,10.661086796885579,9.62582874882858,9.829974878996971
global financial planning,10.042757198384743,10.109962346724707,9.208625100877883,9.855862095576533,10.294469942996916,11.346682095078675,10.372802884395023,9.852980820710108,9.876552430916584,10.617269713445296,9.870996180417794,9.988339388211024,10.85711805166107,10.828120579140965,10.707738612591406,10.544361063963231,9.978649540939907,10.139945934363695,9.51235286015562,10.058068511292873,9.951525416386588
arts management,8.935806086277232,8.689885715234235,8.671088210124577,8.788858722998166,9.153613473118712,6.526808044574434,10.001066943847261,8.591088741517602,8.724235374484426,10.060216896125576,9.460263956868939,8.62910290045468,10.598869292995287,9.265818495188912,9.720242987413588,9.845184629111605,8.210312781308488,8.93330320472575,10.07817965740509,8.936160576894357,9.622821988260483
artificial intelligence and data science,9.601515053452012,8.60511355079249,9.425394763594587,7.323898569499162,9.07674398036474,9.86580835886539,9.8802742294289,8.836847511294193,8.942530842048702,10.288107954266557,9.95885128092885,8.37723677852974,9.471301872076868,8.42161152595376,8.295395015686964,9.171624059656148,8.348137133449116,8.377209842810025,8.377138669437308,8.134254029724783,7.867058947736655
adult nursing practice,11.144698801611227,8.868902879624851,10.329372172564378,9.941124598118773,9.829019893847482,10.092458936684238,11.035251024801235,9.68077501649692,10.041206742671848,10.810464281724906,10.412308189328673,9.523398551647693,11.23795096489676,10.260359248941494,10.3691794180626,11.484249507662255,10.628484577680359,10.848287641629422,10.922489968513378,8.264567129049615,10.399918335634649
english and hispanic studies,10.660060903010633,7.813720449953693,9.832416636018214,9.231956116999616,8.978717708799898,8.877347265859393,8.814049025357592,9.061960968595319,7.170528951071111,9.003266091695663,8.414615926045798,9.077883369035426,10.334148849753205,9.66755886829504,9.96710952822281,10.345296149664573,10.078772537541049,9.734196780427872,9.463409529478124,9.256673679357219,9.607840171452246
business and law,10.474462706313897,9.314016474391497,6.274441207063566,8.381062726535621,9.901187162713542,9.136851515057566,9.011182155392703,9.530305573390374,8.731831240586022,5.238859009743465,8.996996444270541,8.878563240655197,10.408669088810484,9.151026371347115,10.079114789518831,10.747715400617814,9.79842172108223,9.537736062606264,10.034339087478742,8.639618539429748,8.838520541722849
drama and theatre practice,11.00416106031582,8.930188142798157,9.746007388828534,9.414124055661505,9.967161607359275,7.051600278477458,9.592618941078657,9.024106723027401,7.758479969525512,8.557696391166212,9.102838993745387,9.043089110082526,11.739162310254754,9.074868961382876,10.48613691509768,11.34524536778927,10.587590131106314,10.72861669066665,10.171298074369888,9.082931434892496,9.647574778485337
english language and journalism,10.65872257945923,9.396282663735303,9.746606660928345,8.577516385173773,9.629663564455408,8.859195864701025,9.46360533410936,9.175465666311332,6.526541572465861,9.997895036250492,9.513786080843092,9.490322296565704,10.797510322136302,10.031310672299917,10.245190596176647,10.89874063129394,10.266044096284093,10.388711385004989,10.13286018182407,9.249333432638533,9.976711075027158
bachelor of divinity,10.214198844714517,9.769021409785406,10.499810187547345,10.258148871317685,9.119615646283565,9.666792114015786,10.334852184321461,9.522030482871598,9.668414456271659,9.902222814308171,7.713311187389966,9.43267562864824,11.06828864770482,10.564390290884619,10.014666707058975,10.65697988718316,10.009170692866746,10.325736544834994,10.416360345092396,9.062038159680325,9.487212753707922
portuguese/gaelic,11.086446002200246,9.617718463176026,10.45752774754894,10.160632213094264,10.568413976498356,9.861829498718246,9.487328154060375,10.620606646549598,7.282473337611756,10.543101377240259,9.589846510797809,10.120552344238389,10.419178196144953,10.520149776214398,10.377759839754972,11.06489986352894,10.636932958043849,10.810604560433626,10.471850344370441,10.065266505726804,10.515518484857898
english literature/history of art,9.584134186132754,8.496070417518974,9.99028645746541,9.348928025935146,9.79992929741235,7.508713190804209,7.380412072632694,9.552295993152372,6.266131066518387,9.636560647406439,8.345484703032376,9.313014148249607,10.597079025880953,10.085652980929803,9.702648554008713,10.524258591973878,9.354919953700115,9.638839580018827,9.691885902891093,9.310686703749068,9.171888922062879
nutritional therapy,12.191504259722805,10.298460058078314,11.136023410147935,10.752778749925008,10.260972516595967,11.034719137691948,11.545391638202577,10.461157537768045,9.939140480656834,11.878886228872494,10.51737709464274,10.205686850780902,10.247912070428828,10.407089334514003,9.798404274377168,10.940916883667786,11.01877014447335,10.834366263200357,11.141893436279767,9.12218517883154,10.24787543609374
product design engineering - integrated,8.499191852532942,9.64605907319203,8.458573053537968,8.79389418800477,9.739396386493608,9.548840154483628,10.776870224076339,8.926565713204294,9.556490797114519,10.449421947872612,10.24867888131758,9.52081388070838,10.47986585801307,8.838333935043744,9.485938762941176,9.59810296779367,6.4152192032239395,8.938599872077026,9.499052550424704,9.662842409113557,8.77578531882947
ancient history and archaeology,9.083764859220986,8.74726228091802,9.876224636121712,9.483186325489978,10.077073281483514,9.18581150092781,5.826062393138846,9.83253953866039,7.716199687921866,9.958522385266118,8.49726678941916,9.183588812654692,9.862539663627752,10.286087124170773,9.629895781465041,9.612985364027763,9.615354139056013,9.483272194388483,8.690060683576336,9.37485507001417,9.377906632571362
chinese studies - german,10.32981525680123,8.261902051456936,9.866171823930257,9.655306790352691,9.766959813210427,9.11656142048843,8.902510126661413,8.678696778615242,7.50148231796966,9.522759449545584,8.295900258208194,9.183974328918168,11.000362403765976,9.576184881865558,9.474962177291628,10.21444925311068,9.348261003439225,9.50488326059224,9.671722817902232,8.925948119379507,9.11615153641033
philosophy/psychology,9.810133764111699,8.967791949636124,9.826199658390292,9.007118323118396,9.1190071661457,9.211060390788147,9.344275733309411,8.787066057765548,8.319980949336339,10.060744378084223,6.18190872384159,8.619068584243312,10.834682816383976,7.911534820451709,9.390828777874386,10.23530422386148,9.147249265961678,9.51678706071708,9.22866921443335,8.94783421586111,8.463915646314788
dance & choreography,11.208765113482805,9.152704549463289,10.529256336197903,10.196992467543987,10.527386263717904,8.407981740396473,10.095234062436283,10.302614705529882,8.773636829997852,10.779292286264585,9.917870167573371,10.342245910388685,12.060027830720488,9.837264224607694,11.083775051050717,11.70551740496405,10.642661734379185,11.49290372863493,10.646594930542152,10.35207728393541,10.106007638539724
digital design and media - digital photography,9.188709050589882,8.430680492492106,9.197841298765995,8.58095565333088,10.06052594707278,8.174058244029892,10.09277204814246,9.147122080982262,8.729118247346525,10.260150967134827,9.846415810681856,9.14419043672765,10.757072661541018,9.433987671165736,9.539179028269142,10.188414788884694,9.010474896636241,9.329654944106647,9.328719100865381,8.597228102603994,8.857446352775812
adult health and social care,10.735786792986309,7.7121727349344225,9.554161983559329,9.198779217952282,9.369277878037773,9.542249261363002,9.818714385937277,9.334123569958736,9.207901322515676,9.54501906973499,9.20883678258136,7.648936537328523,10.558484833701828,9.375071492458567,9.869999223629122,10.797627432955299,10.37747901838036,9.801741222821589,10.26732620205801,7.141194120484153,9.623342198001673
east asian studies and music,10.729691318639977,8.30871738347815,10.024504996418443,9.415869726770763,9.76628941889362,8.184186322669802,9.564335117137905,9.739422844858638,7.944967444477031,9.923750923802844,8.841725987807612,10.002532601167045,11.417027778605478,10.085325694547414,10.74541981610097,10.58858903237742,10.10393043734171,10.32542960895892,9.851973800450077,9.791239130538639,10.342658411118693
game development,10.574439523657908,9.644457351629793,9.704921497069988,9.677529459515073,9.694815137720703,9.814919480014455,10.642011208915797,9.670413136995142,9.706113457621408,10.707663900980455,10.83147991581551,9.797210050810829,11.02352602169125,9.647166577710259,10.327583440314385,10.594901477248111,9.839519571836533,10.71599257674607,10.356232933720328,10.100927266675399,10.008825411738638
professional management,9.958156161352067,9.351796080242659,6.843595278018776,7.891243696455019,9.276811283426293,9.16814327039948,9.6532213054845,8.413273098004545,9.265700334857065,9.353374493278341,9.517651684516139,8.614434737363732,10.598340557571797,8.901245932962027,9.495327178016575,10.313803654934302,8.550041262616658,9.295657348237322,9.94293921189861,8.421504444755984,9.42976873019831
